,hid_dim,final_dim,num_layers,num_epochs,lr,test_loss,preds
108,50.0,10.0,6.0,30.0,1e-05,14.792247772216797,"[71.8495864868164, 71.34757232666016, 71.67022705078125, 71.61366271972656, 71.36014556884766, 71.228759765625, 72.1148681640625, 71.7741470336914, 71.89271545410156, 71.97592163085938]"
109,50.0,10.0,6.0,30.0,5e-05,86.36279525756837,"[0.11221066862344742, 0.11221066862344742, 0.11221066862344742, 0.11221066862344742, 0.11221066862344742, 0.11221066862344742, 0.11221066862344742, 0.11221066862344742, 0.11221066862344742, 0.11221066862344742]"
110,50.0,10.0,6.0,40.0,5e-07,7.410083770751953,"[79.26377868652344, 78.71520233154297, 79.11223602294922, 78.99840545654297, 78.72257232666016, 78.540283203125, 79.54973602294922, 79.14219665527344, 79.2689208984375, 79.3359146118164]"
111,50.0,10.0,6.0,40.0,1e-06,4.79237060546875,"[82.54435729980469, 81.97077941894531, 82.34870147705078, 82.25398254394531, 81.95164489746094, 81.78903198242188, 82.80387115478516, 82.40169525146484, 82.5306167602539, 82.61797332763672]"
112,50.0,10.0,6.0,40.0,5e-06,7.400839233398438,"[79.30052947998047, 78.73625183105469, 79.02449035644531, 79.03385925292969, 78.66722106933594, 78.5870132446289, 79.52881622314453, 79.19995880126953, 79.30994415283203, 79.35360717773438]"
113,50.0,10.0,6.0,40.0,1e-05,86.53822555541993,"[-0.06321614980697632, -0.06321614980697632, -0.06321614980697632, -0.06321614980697632, -0.06321614980697632, -0.06321614980697632, -0.06321614980697632, -0.06321614980697632, -0.06321614980697632, -0.06321614980697632]"
114,50.0,10.0,6.0,40.0,5e-05,86.24666824340821,"[0.22833958268165588, 0.22833958268165588, 0.22833958268165588, 0.22833958268165588, 0.22833958268165588, 0.22833958268165588, 0.22833958268165588, 0.22833958268165588, 0.22833958268165588, 0.22833958268165588]"
115,50.0,10.0,6.0,50.0,5e-07,5.9515937805175785,"[80.99337768554688, 80.3697738647461, 81.33080291748047, 80.55026245117188, 80.58474731445312, 79.9889907836914, 81.41815185546875, 80.44438171386719, 80.66846466064453, 80.7679443359375]"
116,50.0,10.0,6.0,50.0,1e-06,7.0691780090332035,"[79.63699340820312, 79.1055908203125, 79.4557876586914, 79.37483978271484, 79.08767700195312, 78.89128112792969, 79.801025390625, 79.46263122558594, 79.57613372802734, 79.66634368896484]"
117,50.0,10.0,6.0,50.0,5e-06,4.104098510742188,"[83.71565246582031, 83.13117218017578, 83.70928192138672, 83.38307189941406, 83.20435333251953, 82.86800384521484, 83.99891662597656, 83.43780517578125, 83.59454345703125, 83.71595001220703]"
118,50.0,10.0,6.0,50.0,1e-05,3.3773101806640624,"[86.0671157836914, 85.46094512939453, 85.93262481689453, 85.76239013671875, 85.50153350830078, 85.2707290649414, 86.3910140991211, 85.89623260498047, 86.04893493652344, 86.13587951660156]"
119,50.0,10.0,6.0,50.0,5e-05,26.565872573852538,"[60.06629180908203, 59.639366149902344, 60.151451110839844, 59.81422424316406, 59.760528564453125, 59.44647979736328, 60.342063903808594, 59.83375549316406, 59.9724006652832, 60.064796447753906]"
120,50.0,10.0,6.0,60.0,5e-07,8.963233184814452,"[77.66217041015625, 77.12871551513672, 77.84960174560547, 77.34809112548828, 77.3539810180664, 76.88803100585938, 78.11505889892578, 77.41273498535156, 77.60154724121094, 77.75782012939453]"
121,50.0,10.0,6.0,60.0,1e-06,6.2790473937988285,"[80.541748046875, 79.97406005859375, 80.33027648925781, 80.25535583496094, 79.90257263183594, 79.7695083618164, 80.7606430053711, 80.38430786132812, 80.4916000366211, 80.5290298461914]"
122,50.0,10.0,6.0,60.0,5e-06,5.129487609863281,"[81.90139770507812, 81.3343505859375, 81.5779800415039, 81.67120361328125, 81.2939453125, 81.2522201538086, 82.20575714111328, 81.91983032226562, 82.03592681884766, 82.09009552001953]"
123,50.0,10.0,6.0,60.0,1e-05,3.587548828125,"[84.6807632446289, 84.04956817626953, 84.56803894042969, 84.33863830566406, 84.07904815673828, 83.85223388671875, 85.0301513671875, 84.4578857421875, 84.61956787109375, 84.68446350097656]"
124,50.0,10.0,6.0,60.0,5e-05,85.75776901245118,"[0.7172362804412842, 0.7172362804412842, 0.7172362804412842, 0.7172362804412842, 0.7172362804412842, 0.7172362804412842, 0.7172362804412842, 0.7172362804412842, 0.7172362804412842, 0.7172362804412842]"
125,50.0,20.0,2.0,20.0,5e-07,13.115938568115235,"[99.61754608154297, 99.28563690185547, 96.55516815185547, 100.16107177734375, 97.9042739868164, 99.99190521240234, 98.75800323486328, 101.52718353271484, 101.08960723876953, 101.01907348632812]"
126,50.0,20.0,2.0,20.0,1e-06,30.64122314453125,"[56.48463439941406, 56.379425048828125, 56.19375991821289, 56.30268859863281, 55.6754150390625, 55.44431686401367, 55.0697021484375, 55.7242431640625, 55.4732666015625, 55.59040069580078]"
127,50.0,20.0,2.0,20.0,5e-06,86.41556015014649,"[0.05944542586803436, 0.05944542586803436, 0.05944542586803436, 0.05944542586803436, 0.05944542586803436, 0.05944542586803436, 0.05944542586803436, 0.05944542586803436, 0.05944542586803436, 0.05944542586803436]"
128,50.0,20.0,2.0,20.0,1e-05,86.43011703491212,"[0.04488962143659592, 0.04488962143659592, 0.04488962143659592, 0.04488962143659592, 0.04488962143659592, 0.04488962143659592, 0.04488962143659592, 0.04488962143659592, 0.04488962143659592, 0.04488962143659592]"
129,50.0,20.0,2.0,20.0,5e-05,86.0717872619629,"[0.4032231271266937, 0.4032231271266937, 0.4032231271266937, 0.4032231271266937, 0.4032231271266937, 0.4032231271266937, 0.4032231271266937, 0.4032231271266937, 0.4032231271266937, 0.4032231271266937]"
130,50.0,20.0,2.0,30.0,5e-07,4.588714599609375,"[90.77591705322266, 90.05068969726562, 91.58058166503906, 90.3232421875, 91.08560943603516, 90.00782775878906, 91.97691345214844, 90.37841033935547, 90.90071105957031, 91.37698364257812]"
131,50.0,20.0,2.0,30.0,1e-06,17.772491455078125,"[104.51502227783203, 103.85960388183594, 103.42000579833984, 104.35492706298828, 103.33039855957031, 103.87015533447266, 104.47077941894531, 104.90299987792969, 104.86524963378906, 104.88585662841797]"
132,50.0,20.0,2.0,30.0,5e-06,86.42182388305665,"[0.05318811535835266, 0.05318811535835266, 0.05318811535835266, 0.05318811535835266, 0.05318811535835266, 0.05318811535835266, 0.05318811535835266, 0.05318811535835266, 0.05318811535835266, 0.05318811535835266]"
133,50.0,20.0,2.0,30.0,1e-05,86.27243270874024,"[0.20257776975631714, 0.20257776975631714, 0.20257776975631714, 0.20257776975631714, 0.20257776975631714, 0.20257776975631714, 0.20257776975631714, 0.20257776975631714, 0.20257776975631714, 0.20257776975631714]"
134,50.0,20.0,2.0,30.0,5e-05,86.08137741088868,"[0.39362820982933044, 0.39362820982933044, 0.39362820982933044, 0.39362820982933044, 0.39362820982933044, 0.39362820982933044, 0.39362820982933044, 0.39362820982933044, 0.39362820982933044, 0.39362820982933044]"
135,50.0,20.0,2.0,40.0,5e-07,5.02233657836914,"[83.04845428466797, 82.80376434326172, 82.91708374023438, 82.7983627319336, 82.25597381591797, 81.72969055175781, 81.74909210205078, 82.1521224975586, 81.97740173339844, 82.15521240234375]"
136,50.0,20.0,2.0,40.0,1e-06,86.62911453247071,"[-0.15410730242729187, -0.15410730242729187, -0.15410730242729187, -0.15410730242729187, -0.15410730242729187, -0.15410730242729187, -0.15410730242729187, -0.15410730242729187, -0.15410730242729187, -0.15410730242729187]"
137,50.0,20.0,2.0,40.0,5e-06,86.4331153869629,"[0.04189223796129227, 0.04189223796129227, 0.04189223796129227, 0.04189223796129227, 0.04189223796129227, 0.04189223796129227, 0.04189223796129227, 0.04189223796129227, 0.04189223796129227, 0.04189223796129227]"
138,50.0,20.0,2.0,40.0,1e-05,86.48256912231446,"[-0.00755947083234787, -0.00755947083234787, -0.00755947083234787, -0.00755947083234787, -0.00755947083234787, -0.00755947083234787, -0.00755947083234787, -0.00755947083234787, -0.00755947083234787, -0.00755947083234787]"
139,50.0,20.0,2.0,40.0,5e-05,85.94039382934571,"[0.5346116423606873, 0.5346116423606873, 0.5346116423606873, 0.5346116423606873, 0.5346116423606873, 0.5346116423606873, 0.5346116423606873, 0.5346116423606873, 0.5346116423606873, 0.5346116423606873]"
140,50.0,20.0,2.0,50.0,5e-07,4.752094268798828,"[82.66786193847656, 82.02266693115234, 81.946533203125, 82.39248657226562, 81.69902801513672, 82.0347900390625, 82.81792449951172, 82.76010131835938, 82.81362915039062, 82.8111801147461]"
141,50.0,20.0,2.0,50.0,1e-06,86.53550186157227,"[-0.06049710512161255, -0.06049710512161255, -0.06049710512161255, -0.06049710512161255, -0.06049710512161255, -0.06049710512161255, -0.06049710512161255, -0.06049710512161255, -0.06049710512161255, -0.06049710512161255]"
142,50.0,20.0,2.0,50.0,5e-06,86.2171501159668,"[0.2578597664833069, 0.2578597664833069, 0.2578597664833069, 0.2578597664833069, 0.2578597664833069, 0.2578597664833069, 0.2578597664833069, 0.2578597664833069, 0.2578597664833069, 0.2578597664833069]"
143,50.0,20.0,2.0,50.0,1e-05,86.45544662475587,"[0.01956046000123024, 0.01956046000123024, 0.01956046000123024, 0.01956046000123024, 0.01956046000123024, 0.01956046000123024, 0.01956046000123024, 0.01956046000123024, 0.01956046000123024, 0.01956046000123024]"
144,50.0,20.0,2.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
145,50.0,20.0,2.0,60.0,5e-07,3.69676513671875,"[84.55696868896484, 83.9947280883789, 84.03807067871094, 84.37260437011719, 83.7177963256836, 83.90484619140625, 84.70368194580078, 84.6869125366211, 84.72299194335938, 84.67037963867188]"
146,50.0,20.0,2.0,60.0,1e-06,12.709233856201172,"[74.14376068115234, 73.73262023925781, 73.06745147705078, 74.04932403564453, 73.0074462890625, 73.5635757446289, 73.56936645507812, 74.2959976196289, 74.13666534423828, 74.09153747558594]"
147,50.0,20.0,2.0,60.0,5e-06,86.55996170043946,"[-0.08495652675628662, -0.08495652675628662, -0.08495652675628662, -0.08495652675628662, -0.08495652675628662, -0.08495652675628662, -0.08495652675628662, -0.08495652675628662, -0.08495652675628662, -0.08495652675628662]"
148,50.0,20.0,2.0,60.0,1e-05,86.19611587524415,"[0.2788894772529602, 0.2788894772529602, 0.2788894772529602, 0.2788894772529602, 0.2788894772529602, 0.2788894772529602, 0.2788894772529602, 0.2788894772529602, 0.2788894772529602, 0.2788894772529602]"
149,50.0,20.0,2.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
150,50.0,20.0,3.0,20.0,5e-07,13.665631866455078,"[73.10820007324219, 72.62521362304688, 73.13760375976562, 72.78744506835938, 72.60678100585938, 72.25458526611328, 73.13700866699219, 72.70658111572266, 72.80403137207031, 72.92631530761719]"
151,50.0,20.0,3.0,20.0,1e-06,13.270874786376954,"[73.40544891357422, 72.92290496826172, 73.36082458496094, 73.15512084960938, 72.9706802368164, 72.70132446289062, 73.61267852783203, 73.19818115234375, 73.30274200439453, 73.41143035888672]"
152,50.0,20.0,3.0,20.0,5e-06,21.350286865234374,"[65.30517578125, 64.81962585449219, 65.01522827148438, 65.08501434326172, 64.74302673339844, 64.74432373046875, 65.53507995605469, 65.26708984375, 65.361328125, 65.37132263183594]"
153,50.0,20.0,3.0,20.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
154,50.0,20.0,3.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
155,50.0,20.0,3.0,30.0,5e-07,3.40089111328125,"[86.61637878417969, 85.96422576904297, 86.71331024169922, 86.19530487060547, 86.0171127319336, 85.60208892822266, 86.93385314941406, 86.15999603271484, 86.33597564697266, 86.38442993164062]"
156,50.0,20.0,3.0,30.0,1e-06,3.7692848205566407,"[84.16622924804688, 83.49395751953125, 83.9704818725586, 83.83672332763672, 83.52164459228516, 83.423583984375, 84.7070541381836, 84.08873748779297, 84.26664733886719, 84.25855255126953]"
157,50.0,20.0,3.0,30.0,5e-06,12.487828826904297,"[73.99205017089844, 73.45484161376953, 73.63412475585938, 73.85104370117188, 73.53375244140625, 73.60358428955078, 74.59571838378906, 74.29357147216797, 74.44564819335938, 74.46746063232422]"
158,50.0,20.0,3.0,30.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
159,50.0,20.0,3.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
160,50.0,20.0,3.0,40.0,5e-07,5.468711090087891,"[81.34573364257812, 80.82891082763672, 80.79561614990234, 81.22174835205078, 80.71107482910156, 80.89424896240234, 81.64500427246094, 81.66754150390625, 81.73060607910156, 81.80995178222656]"
161,50.0,20.0,3.0,40.0,1e-06,8.294247436523438,"[78.3384017944336, 77.61659240722656, 78.75041198730469, 77.86553955078125, 78.05162811279297, 77.46792602539062, 79.24339294433594, 77.91159057617188, 78.25406646728516, 78.30805969238281]"
162,50.0,20.0,3.0,40.0,5e-06,11.514907073974609,"[75.068603515625, 74.54875183105469, 74.5579605102539, 74.9168701171875, 74.4521484375, 74.60857391357422, 75.37379455566406, 75.28865814208984, 75.3757095336914, 75.40994262695312]"
163,50.0,20.0,3.0,40.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
164,50.0,20.0,3.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
165,50.0,20.0,3.0,50.0,5e-07,9.509715270996093,"[77.09857177734375, 76.5169906616211, 77.05723571777344, 76.81249237060547, 76.65266418457031, 76.43065643310547, 77.62141418457031, 77.01294708251953, 77.19467163085938, 77.25528717041016]"
166,50.0,20.0,3.0,50.0,1e-06,3.3927635192871093,"[85.57107543945312, 84.95114135742188, 85.5128173828125, 85.21153259277344, 84.99563598632812, 84.7059555053711, 85.8553695678711, 85.2852554321289, 85.44587707519531, 85.56681060791016]"
167,50.0,20.0,3.0,50.0,5e-06,10.885366821289063,"[75.73139190673828, 75.1524658203125, 75.64131164550781, 75.46363067626953, 75.23838806152344, 75.06863403320312, 76.26751708984375, 75.67095184326172, 75.84002685546875, 75.82209777832031]"
168,50.0,20.0,3.0,50.0,1e-05,86.2837013244629,"[0.19130414724349976, 0.19130414724349976, 0.19130414724349976, 0.19130414724349976, 0.19130414724349976, 0.19130414724349976, 0.19130414724349976, 0.19130414724349976, 0.19130414724349976, 0.19130414724349976]"
169,50.0,20.0,3.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
170,50.0,20.0,3.0,60.0,5e-07,4.351496887207031,"[83.01202392578125, 82.34274291992188, 82.9166030883789, 82.71308135986328, 82.50462341308594, 82.36882019042969, 83.79703521728516, 83.0677261352539, 83.28717803955078, 83.29081726074219]"
171,50.0,20.0,3.0,60.0,1e-06,86.57840957641602,"[-0.1034044623374939, -0.1034044623374939, -0.1034044623374939, -0.1034044623374939, -0.1034044623374939, -0.1034044623374939, -0.1034044623374939, -0.1034044623374939, -0.1034044623374939, -0.1034044623374939]"
172,50.0,20.0,3.0,60.0,5e-06,6.421772003173828,"[80.37196350097656, 79.71568298339844, 80.7471694946289, 79.9029312133789, 79.98046875, 79.3902359008789, 80.92564392089844, 79.84435272216797, 80.094970703125, 80.19886779785156]"
173,50.0,20.0,3.0,60.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
174,50.0,20.0,3.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
175,50.0,20.0,4.0,20.0,5e-07,10.047824096679687,"[76.75601196289062, 76.23220825195312, 76.64805603027344, 76.41712951660156, 76.16006469726562, 75.82888793945312, 76.88229370117188, 76.38867950439453, 76.4765396118164, 76.48197174072266]"
176,50.0,20.0,4.0,20.0,1e-06,9.25310821533203,"[77.35820007324219, 76.906982421875, 76.19096374511719, 77.38041687011719, 76.37442779541016, 77.06413269042969, 77.31834411621094, 77.96131896972656, 77.88105773925781, 77.78315734863281]"
177,50.0,20.0,4.0,20.0,5e-06,5.404901123046875,"[92.02755737304688, 91.31121063232422, 91.64962768554688, 91.73970794677734, 91.33917236328125, 91.35962677001953, 92.58071899414062, 92.13458251953125, 92.32305145263672, 92.3338394165039]"
178,50.0,20.0,4.0,20.0,1e-05,3.3523490905761717,"[87.6358871459961, 86.91461944580078, 87.59712219238281, 87.2382583618164, 87.06417846679688, 86.82575988769531, 88.27660369873047, 87.45658874511719, 87.6869125366211, 87.7560806274414]"
179,50.0,20.0,4.0,20.0,5e-05,86.11859359741212,"[0.35641250014305115, 0.35641250014305115, 0.35641250014305115, 0.35641250014305115, 0.35641250014305115, 0.35641250014305115, 0.35641250014305115, 0.35641250014305115, 0.35641250014305115, 0.35641250014305115]"
180,50.0,20.0,4.0,30.0,5e-07,9.689573669433594,"[76.99736022949219, 76.38577270507812, 77.28372192382812, 76.58511352539062, 76.65339660644531, 76.12693786621094, 77.50541687011719, 76.56797790527344, 76.8054428100586, 76.94320678710938]"
181,50.0,20.0,4.0,30.0,1e-06,3.4186805725097655,"[88.2706298828125, 87.53453063964844, 89.20597839355469, 87.60211181640625, 88.13034057617188, 86.89767456054688, 88.81927490234375, 87.12094116210938, 87.51038360595703, 87.75960540771484]"
182,50.0,20.0,4.0,30.0,5e-06,4.797628784179688,"[82.58955383300781, 82.0391616821289, 82.42599487304688, 82.30833435058594, 82.01078033447266, 81.79142761230469, 82.74824523925781, 82.38502502441406, 82.49871826171875, 82.5899887084961]"
183,50.0,20.0,4.0,30.0,1e-05,86.46089401245118,"[0.014114835299551487, 0.014114835299551487, 0.014114835299551487, 0.014114835299551487, 0.014114835299551487, 0.014114835299551487, 0.014114835299551487, 0.014114835299551487, 0.014114835299551487, 0.014114835299551487]"
184,50.0,20.0,4.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
185,50.0,20.0,4.0,40.0,5e-07,8.751572418212891,"[77.84397888183594, 77.1914291381836, 77.9070053100586, 77.49422454833984, 77.44901275634766, 77.14836883544922, 78.56145477294922, 77.68968963623047, 77.94469451904297, 78.00450134277344]"
186,50.0,20.0,4.0,40.0,1e-06,3.5441558837890623,"[84.80638885498047, 84.2904052734375, 84.61945343017578, 84.59703826904297, 84.26665496826172, 84.0526123046875, 84.99711608886719, 84.7228775024414, 84.8222885131836, 84.88236236572266]"
187,50.0,20.0,4.0,40.0,5e-06,3.7501754760742188,"[89.34454345703125, 88.62915802001953, 89.1417465209961, 88.99779510498047, 88.70030975341797, 88.57481384277344, 89.9337387084961, 89.26554870605469, 89.4716567993164, 89.4902572631836]"
188,50.0,20.0,4.0,40.0,1e-05,16.213703918457032,"[70.40238952636719, 69.90951538085938, 70.20781707763672, 70.18501281738281, 69.92518615722656, 69.82306671142578, 70.71134185791016, 70.38227081298828, 70.49930572509766, 70.567138671875]"
189,50.0,20.0,4.0,40.0,5e-05,86.31364669799805,"[0.1613636016845703, 0.1613636016845703, 0.1613636016845703, 0.1613636016845703, 0.1613636016845703, 0.1613636016845703, 0.1613636016845703, 0.1613636016845703, 0.1613636016845703, 0.1613636016845703]"
190,50.0,20.0,4.0,50.0,5e-07,7.97076416015625,"[78.6863021850586, 78.1149673461914, 78.65865325927734, 78.38369750976562, 78.20561981201172, 77.95764923095703, 79.05473327636719, 78.51605987548828, 78.67910766601562, 78.78565216064453]"
191,50.0,20.0,4.0,50.0,1e-06,7.2687217712402346,"[79.4151382446289, 78.8614730834961, 79.22711944580078, 79.14299011230469, 78.85426330566406, 78.69578552246094, 79.66445922851562, 79.2891845703125, 79.41166687011719, 79.50078582763672]"
192,50.0,20.0,4.0,50.0,5e-06,86.21164169311524,"[0.26336434483528137, 0.26336434483528137, 0.26336434483528137, 0.26336434483528137, 0.26336434483528137, 0.26336434483528137, 0.26336434483528137, 0.26336434483528137, 0.26336434483528137, 0.26336434483528137]"
193,50.0,20.0,4.0,50.0,1e-05,86.24438705444337,"[0.2306208610534668, 0.2306208610534668, 0.2306208610534668, 0.2306208610534668, 0.2306208610534668, 0.2306208610534668, 0.2306208610534668, 0.2306208610534668, 0.2306208610534668, 0.2306208610534668]"
194,50.0,20.0,4.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
195,50.0,20.0,4.0,60.0,5e-07,8.524803924560548,"[78.22418975830078, 77.62643432617188, 78.07398223876953, 77.88519287109375, 77.58743286132812, 77.41710662841797, 78.48343658447266, 77.9676284790039, 78.1037368774414, 78.13290405273438]"
196,50.0,20.0,4.0,60.0,1e-06,3.353490447998047,"[85.5423583984375, 84.9386215209961, 85.45614624023438, 85.273193359375, 85.083740234375, 84.85025024414062, 86.06987762451172, 85.51774597167969, 85.70130157470703, 85.8034896850586]"
197,50.0,20.0,4.0,60.0,5e-06,3.8067558288574217,"[84.11445617675781, 83.52747344970703, 83.8304443359375, 83.85881805419922, 83.51763916015625, 83.42684936523438, 84.43756866455078, 84.07965850830078, 84.22270965576172, 84.30677032470703]"
198,50.0,20.0,4.0,60.0,1e-05,6.65338134765625,"[80.06411743164062, 79.53510284423828, 79.65355682373047, 79.84226989746094, 79.35657501220703, 79.37820434570312, 80.15473937988281, 80.03499603271484, 80.09249877929688, 80.1284408569336]"
199,50.0,20.0,4.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
200,50.0,20.0,5.0,20.0,5e-07,3.321538543701172,"[85.26461791992188, 84.57706451416016, 84.92879486083984, 85.02279663085938, 84.6244125366211, 84.73020935058594, 86.01993560791016, 85.51302337646484, 85.70199584960938, 85.66141510009766]"
